#Tis.ID	Tis.Name	Dis.ID	Dis.Name
BTO:0000397	tooth	DOID:1091	tooth_disease
BTO:0001167	renal_medulla	DOID:0050569	seckel_syndrome
BTO:0001484	nervous_system	DOID:0050569	seckel_syndrome
BTO:0001073	hypophysis	DOID:0050569	seckel_syndrome
BTO:0000671	kidney	DOID:0050569	seckel_syndrome
BTO:0001175	retina	DOID:0050569	seckel_syndrome
BTO:0000439	eye	DOID:0050569	seckel_syndrome
BTO:0000924	nephron	DOID:0050569	seckel_syndrome
BTO:0000227	central_nervous_system	DOID:0050569	seckel_syndrome
BTO:0000232	cerebellum	DOID:0050569	seckel_syndrome
BTO:0000142	brain	DOID:0050569	seckel_syndrome
BTO:0000775	lymphocyte	DOID:627	severe_combined_immunodeficiency
BTO:0000776	b_lymphocyte	DOID:627	severe_combined_immunodeficiency
BTO:0000751	leukocyte	DOID:627	severe_combined_immunodeficiency
BTO:0000782	t_lymphocyte	DOID:627	severe_combined_immunodeficiency
BTO:0000089	blood	DOID:627	severe_combined_immunodeficiency
BTO:0000775	lymphocyte	DOID:628	combined_t_cell_and_b_cell_immunodeficiency
BTO:0000776	b_lymphocyte	DOID:628	combined_t_cell_and_b_cell_immunodeficiency
BTO:0000751	leukocyte	DOID:628	combined_t_cell_and_b_cell_immunodeficiency
BTO:0000782	t_lymphocyte	DOID:628	combined_t_cell_and_b_cell_immunodeficiency
BTO:0000089	blood	DOID:628	combined_t_cell_and_b_cell_immunodeficiency
BTO:0000775	lymphocyte	DOID:612	primary_immunodeficiency_disease
BTO:0001239	serum	DOID:612	primary_immunodeficiency_disease
BTO:0000776	b_lymphocyte	DOID:612	primary_immunodeficiency_disease
BTO:0000751	leukocyte	DOID:612	primary_immunodeficiency_disease
BTO:0000782	t_lymphocyte	DOID:612	primary_immunodeficiency_disease
BTO:0000089	blood	DOID:612	primary_immunodeficiency_disease
BTO:0000562	heart	DOID:11726	emery-dreifuss_muscular_dystrophy
BTO:0001103	skeletal_muscle	DOID:11726	emery-dreifuss_muscular_dystrophy
BTO:0000140	bone	DOID:1934	dysostosis
BTO:0001484	nervous_system	DOID:607	paraplegia
BTO:0001279	spinal_cord	DOID:607	paraplegia
BTO:0000227	central_nervous_system	DOID:607	paraplegia
BTO:0000232	cerebellum	DOID:607	paraplegia
BTO:0000142	brain	DOID:607	paraplegia
BTO:0000775	lymphocyte	DOID:0070004	myeloma
BTO:0000131	blood_plasma	DOID:0070004	myeloma
BTO:0004122	bone_marrow_stromal_cell	DOID:0070004	myeloma
BTO:0000140	bone	DOID:0070004	myeloma
BTO:0000141	bone_marrow	DOID:0070004	myeloma
BTO:0000776	b_lymphocyte	DOID:0070004	myeloma
BTO:0000751	leukocyte	DOID:0070004	myeloma
BTO:0000392	plasma_cell	DOID:0070004	myeloma
BTO:0000089	blood	DOID:0070004	myeloma
BTO:0000775	lymphocyte	DOID:4960	bone_marrow_cancer
BTO:0000131	blood_plasma	DOID:4960	bone_marrow_cancer
BTO:0004122	bone_marrow_stromal_cell	DOID:4960	bone_marrow_cancer
BTO:0000140	bone	DOID:4960	bone_marrow_cancer
BTO:0000141	bone_marrow	DOID:4960	bone_marrow_cancer
BTO:0000725	hematopoietic_stem_cell	DOID:4960	bone_marrow_cancer
BTO:0000776	b_lymphocyte	DOID:4960	bone_marrow_cancer
BTO:0000751	leukocyte	DOID:4960	bone_marrow_cancer
BTO:0000392	plasma_cell	DOID:4960	bone_marrow_cancer
BTO:0000089	blood	DOID:4960	bone_marrow_cancer
BTO:0000938	neuron	DOID:1307	dementia
BTO:0000379	embryo	DOID:1307	dementia
BTO:0001484	nervous_system	DOID:1307	dementia
BTO:0000233	cerebral_cortex	DOID:1307	dementia
BTO:0000478	forebrain	DOID:1307	dementia
BTO:0001355	temporal_lobe	DOID:1307	dementia
BTO:0000239	telencephalon	DOID:1307	dementia
BTO:0000227	central_nervous_system	DOID:1307	dementia
BTO:0000142	brain	DOID:1307	dementia
BTO:0000671	kidney	DOID:8857	lupus_erythematosus
BTO:0000140	bone	DOID:8857	lupus_erythematosus
BTO:0001253	skin	DOID:8857	lupus_erythematosus
BTO:0000206	cartilage	DOID:8857	lupus_erythematosus
BTO:0000562	heart	DOID:8857	lupus_erythematosus
BTO:0000089	blood	DOID:8857	lupus_erythematosus
BTO:0001487	adipose_tissue	DOID:8857	lupus_erythematosus
BTO:0000614	hypothalamus	DOID:374	nutrition_disease
BTO:0001484	nervous_system	DOID:374	nutrition_disease
BTO:0000443	adipocyte	DOID:374	nutrition_disease
BTO:0000342	diencephalon	DOID:374	nutrition_disease
BTO:0001456	white_adipose_tissue	DOID:374	nutrition_disease
BTO:0000478	forebrain	DOID:374	nutrition_disease
BTO:0000227	central_nervous_system	DOID:374	nutrition_disease
BTO:0000142	brain	DOID:374	nutrition_disease
BTO:0001487	adipose_tissue	DOID:374	nutrition_disease
BTO:0000887	muscle	DOID:12930	dilated_cardiomyopathy
BTO:0000199	cardiac_muscle	DOID:12930	dilated_cardiomyopathy
BTO:0001539	cardiac_myocyte	DOID:12930	dilated_cardiomyopathy
BTO:0000562	heart	DOID:12930	dilated_cardiomyopathy
BTO:0000901	myocardium	DOID:12930	dilated_cardiomyopathy
BTO:0000199	cardiac_muscle	DOID:0060036	intrinsic_cardiomyopathy
BTO:0000887	muscle	DOID:0060036	intrinsic_cardiomyopathy
BTO:0001539	cardiac_myocyte	DOID:0060036	intrinsic_cardiomyopathy
BTO:0000562	heart	DOID:0060036	intrinsic_cardiomyopathy
BTO:0000901	myocardium	DOID:0060036	intrinsic_cardiomyopathy
BTO:0001103	skeletal_muscle	DOID:11724	limb-girdle_muscular_dystrophy
BTO:0000887	muscle	DOID:9884	muscular_dystrophy
BTO:0001484	nervous_system	DOID:9884	muscular_dystrophy
BTO:0000227	central_nervous_system	DOID:9884	muscular_dystrophy
BTO:0000232	cerebellum	DOID:9884	muscular_dystrophy
BTO:0000562	heart	DOID:9884	muscular_dystrophy
BTO:0000142	brain	DOID:9884	muscular_dystrophy
BTO:0001103	skeletal_muscle	DOID:9884	muscular_dystrophy
BTO:0000887	muscle	DOID:913	atrophic_muscular_disease
BTO:0001484	nervous_system	DOID:913	atrophic_muscular_disease
BTO:0000227	central_nervous_system	DOID:913	atrophic_muscular_disease
BTO:0000232	cerebellum	DOID:913	atrophic_muscular_disease
BTO:0000562	heart	DOID:913	atrophic_muscular_disease
BTO:0000142	brain	DOID:913	atrophic_muscular_disease
BTO:0001103	skeletal_muscle	DOID:913	atrophic_muscular_disease
BTO:0001253	skin	DOID:0050632	oculocutaneous_albinism
BTO:0000089	blood	DOID:1240	leukemia
BTO:0000141	bone_marrow	DOID:1240	leukemia
BTO:0000725	hematopoietic_stem_cell	DOID:1240	leukemia
BTO:0000988	pancreas	DOID:9352	type_2_diabetes_mellitus
BTO:0000991	pancreatic_islet	DOID:9352	type_2_diabetes_mellitus
BTO:0000783	pancreatic_beta_cell	DOID:9352	type_2_diabetes_mellitus
BTO:0000759	liver	DOID:9352	type_2_diabetes_mellitus
BTO:0001487	adipose_tissue	DOID:9352	type_2_diabetes_mellitus
BTO:0000988	pancreas	DOID:9351	diabetes_mellitus
BTO:0000991	pancreatic_islet	DOID:9351	diabetes_mellitus
BTO:0000783	pancreatic_beta_cell	DOID:9351	diabetes_mellitus
BTO:0000988	pancreas	DOID:4194	glucose_metabolism_disease
BTO:0000991	pancreatic_islet	DOID:4194	glucose_metabolism_disease
BTO:0000783	pancreatic_beta_cell	DOID:4194	glucose_metabolism_disease
BTO:0000988	pancreas	DOID:0050013	carbohydrate_metabolism_disease
BTO:0000991	pancreatic_islet	DOID:0050013	carbohydrate_metabolism_disease
BTO:0000783	pancreatic_beta_cell	DOID:0050013	carbohydrate_metabolism_disease
BTO:0000784	lymph_node	DOID:75	lymphatic_system_disease
BTO:0000855	lymph	DOID:75	lymphatic_system_disease
BTO:0000887	muscle	DOID:0050700	cardiomyopathy
BTO:0000199	cardiac_muscle	DOID:0050700	cardiomyopathy
BTO:0001539	cardiac_myocyte	DOID:0050700	cardiomyopathy
BTO:0000562	heart	DOID:0050700	cardiomyopathy
BTO:0000901	myocardium	DOID:0050700	cardiomyopathy
BTO:0000424	erythrocyte	DOID:583	hemolytic_anemia
BTO:0000089	blood	DOID:583	hemolytic_anemia
BTO:0000725	hematopoietic_stem_cell	DOID:583	hemolytic_anemia
BTO:0000141	bone_marrow	DOID:720	normocytic_anemia
BTO:0000424	erythrocyte	DOID:720	normocytic_anemia
BTO:0000725	hematopoietic_stem_cell	DOID:720	normocytic_anemia
BTO:0000089	blood	DOID:720	normocytic_anemia
BTO:0000424	erythrocyte	DOID:2355	anemia
BTO:0000141	bone_marrow	DOID:2355	anemia
BTO:0000725	hematopoietic_stem_cell	DOID:2355	anemia
BTO:0000089	blood	DOID:2355	anemia
BTO:0000763	lung	DOID:1324	lung_cancer
BTO:0000751	leukocyte	DOID:3342	bone_inflammation_disease
BTO:0000140	bone	DOID:3342	bone_inflammation_disease
BTO:0000089	blood	DOID:3342	bone_inflammation_disease
BTO:0001253	skin	DOID:3342	bone_inflammation_disease
BTO:0000397	tooth	DOID:403	mouth_disease
BTO:0000887	muscle	DOID:2747	glycogen_storage_disease
BTO:0000759	liver	DOID:2747	glycogen_storage_disease
BTO:0000759	liver	DOID:0050728	glycogen_metabolism_disorder
BTO:0000887	muscle	DOID:0050728	glycogen_metabolism_disorder
BTO:0001484	nervous_system	DOID:1443	cerebral_degeneration
BTO:0000047	adrenal_gland	DOID:1443	cerebral_degeneration
BTO:0000233	cerebral_cortex	DOID:1443	cerebral_degeneration
BTO:0000478	forebrain	DOID:1443	cerebral_degeneration
BTO:0001279	spinal_cord	DOID:1443	cerebral_degeneration
BTO:0000239	telencephalon	DOID:1443	cerebral_degeneration
BTO:0000227	central_nervous_system	DOID:1443	cerebral_degeneration
BTO:0000142	brain	DOID:1443	cerebral_degeneration
BTO:0000236	cerebral_white_matter	DOID:1443	cerebral_degeneration
BTO:0000648	intestine	DOID:5295	intestinal_disease
BTO:0000511	gastrointestinal_tract	DOID:5295	intestinal_disease
BTO:0000671	kidney	DOID:4450	renal_cell_carcinoma
BTO:0000343	renal_tubule	DOID:4451	renal_carcinoma
BTO:0004608	henles_loop	DOID:4451	renal_carcinoma
BTO:0000671	kidney	DOID:4451	renal_carcinoma
BTO:0001498	renal_proximal_tubule	DOID:4451	renal_carcinoma
BTO:0000924	nephron	DOID:4451	renal_carcinoma
BTO:0000343	renal_tubule	DOID:263	kidney_cancer
BTO:0004608	henles_loop	DOID:263	kidney_cancer
BTO:0000671	kidney	DOID:263	kidney_cancer
BTO:0001498	renal_proximal_tubule	DOID:263	kidney_cancer
BTO:0000924	nephron	DOID:263	kidney_cancer
BTO:0000379	embryo	DOID:3095	germ_cell_and_embryonal_cancer
BTO:0000379	embryo	DOID:2994	germ_cell_cancer
BTO:0001484	nervous_system	DOID:2468	psychotic_disorder
BTO:0000601	hippocampus	DOID:2468	psychotic_disorder
BTO:0000235	basal_ganglion	DOID:2468	psychotic_disorder
BTO:0001862	nucleus_accumbens	DOID:2468	psychotic_disorder
BTO:0001042	amygdala	DOID:2468	psychotic_disorder
BTO:0000233	cerebral_cortex	DOID:2468	psychotic_disorder
BTO:0000478	forebrain	DOID:2468	psychotic_disorder
BTO:0001355	temporal_lobe	DOID:2468	psychotic_disorder
BTO:0000239	telencephalon	DOID:2468	psychotic_disorder
BTO:0000227	central_nervous_system	DOID:2468	psychotic_disorder
BTO:0000142	brain	DOID:2468	psychotic_disorder
BTO:0000938	neuron	DOID:1561	cognitive_disorder
BTO:0000379	embryo	DOID:1561	cognitive_disorder
BTO:0001484	nervous_system	DOID:1561	cognitive_disorder
BTO:0000601	hippocampus	DOID:1561	cognitive_disorder
BTO:0001862	nucleus_accumbens	DOID:1561	cognitive_disorder
BTO:0000235	basal_ganglion	DOID:1561	cognitive_disorder
BTO:0001042	amygdala	DOID:1561	cognitive_disorder
BTO:0000233	cerebral_cortex	DOID:1561	cognitive_disorder
BTO:0000478	forebrain	DOID:1561	cognitive_disorder
BTO:0001355	temporal_lobe	DOID:1561	cognitive_disorder
BTO:0000239	telencephalon	DOID:1561	cognitive_disorder
BTO:0000227	central_nervous_system	DOID:1561	cognitive_disorder
BTO:0000142	brain	DOID:1561	cognitive_disorder
BTO:0000206	cartilage	DOID:2256	osteochondrodysplasia
BTO:0000140	bone	DOID:2256	osteochondrodysplasia
BTO:0000562	heart	DOID:2256	osteochondrodysplasia
BTO:0000141	bone_marrow	DOID:2256	osteochondrodysplasia
BTO:0000206	cartilage	DOID:0080006	bone_development_disease
BTO:0000562	heart	DOID:0080006	bone_development_disease
BTO:0000140	bone	DOID:0080006	bone_development_disease
BTO:0000141	bone_marrow	DOID:0080006	bone_development_disease
BTO:0000060	alveolus	DOID:850	lung_disease
BTO:0000763	lung	DOID:850	lung_disease
BTO:0000060	alveolus	DOID:0050161	lower_respiratory_tract_disease
BTO:0000763	lung	DOID:0050161	lower_respiratory_tract_disease
BTO:0000671	kidney	DOID:2921	glomerulonephritis
BTO:0000530	renal_glomerulus	DOID:2921	glomerulonephritis
BTO:0000924	nephron	DOID:2921	glomerulonephritis
BTO:0002295	podocyte	DOID:2921	glomerulonephritis
BTO:0000671	kidney	DOID:10952	nephritis
BTO:0000530	renal_glomerulus	DOID:10952	nephritis
BTO:0000924	nephron	DOID:10952	nephritis
BTO:0002295	podocyte	DOID:10952	nephritis
BTO:0000763	lung	DOID:0050615	respiratory_system_cancer
BTO:0000763	lung	DOID:1579	respiratory_system_disease
BTO:0001103	skeletal_muscle	DOID:1579	respiratory_system_disease
BTO:0000060	alveolus	DOID:1579	respiratory_system_disease
BTO:0000341	diaphragm	DOID:1579	respiratory_system_disease
BTO:0001308	gastric_mucosa	DOID:10534	stomach_cancer
BTO:0000784	lymph_node	DOID:10534	stomach_cancer
BTO:0000511	gastrointestinal_tract	DOID:10534	stomach_cancer
BTO:0001307	stomach	DOID:10534	stomach_cancer
BTO:0001253	skin	DOID:37	skin_disease
BTO:0001253	skin	DOID:16	integumentary_system_disease
BTO:0000135	aorta	DOID:6419	tetralogy_of_fallot
BTO:0001102	blood_vessel	DOID:6419	tetralogy_of_fallot
BTO:0000862	heart_ventricle	DOID:6419	tetralogy_of_fallot
BTO:0000562	heart	DOID:6419	tetralogy_of_fallot
BTO:0000573	artery	DOID:6419	tetralogy_of_fallot
BTO:0002483	interventricular_septum	DOID:1682	congenital_heart_disease
BTO:0001102	blood_vessel	DOID:1682	congenital_heart_disease
BTO:0000135	aorta	DOID:1682	congenital_heart_disease
BTO:0000862	heart_ventricle	DOID:1682	congenital_heart_disease
BTO:0000562	heart	DOID:1682	congenital_heart_disease
BTO:0000573	artery	DOID:1682	congenital_heart_disease
BTO:0000562	heart	DOID:10273	heart_conduction_disease
BTO:0000379	embryo	DOID:0050687	cell_type_cancer
BTO:0001484	nervous_system	DOID:50	thyroid_gland_disease
BTO:0001073	hypophysis	DOID:50	thyroid_gland_disease
BTO:0001385	tongue	DOID:50	thyroid_gland_disease
BTO:0001379	thyroid_gland	DOID:50	thyroid_gland_disease
BTO:0000227	central_nervous_system	DOID:50	thyroid_gland_disease
BTO:0000232	cerebellum	DOID:50	thyroid_gland_disease
BTO:0000142	brain	DOID:50	thyroid_gland_disease
BTO:0000775	lymphocyte	DOID:0060058	lymphoma
BTO:0000855	lymph	DOID:0060058	lymphoma
BTO:0000751	leukocyte	DOID:0060058	lymphoma
BTO:0000089	blood	DOID:0060058	lymphoma
BTO:0000775	lymphocyte	DOID:2531	hematologic_cancer
BTO:0000784	lymph_node	DOID:2531	hematologic_cancer
BTO:0000131	blood_plasma	DOID:2531	hematologic_cancer
BTO:0004122	bone_marrow_stromal_cell	DOID:2531	hematologic_cancer
BTO:0000140	bone	DOID:2531	hematologic_cancer
BTO:0000141	bone_marrow	DOID:2531	hematologic_cancer
BTO:0000725	hematopoietic_stem_cell	DOID:2531	hematologic_cancer
BTO:0000855	lymph	DOID:2531	hematologic_cancer
BTO:0000776	b_lymphocyte	DOID:2531	hematologic_cancer
BTO:0000751	leukocyte	DOID:2531	hematologic_cancer
BTO:0000392	plasma_cell	DOID:2531	hematologic_cancer
BTO:0000089	blood	DOID:2531	hematologic_cancer
BTO:0000759	liver	DOID:684	hepatocellular_carcinoma
BTO:0000759	liver	DOID:686	liver_carcinoma
BTO:0000122	bile_duct	DOID:686	liver_carcinoma
BTO:0000759	liver	DOID:3571	liver_cancer
BTO:0000122	bile_duct	DOID:3571	liver_cancer
BTO:0000975	ovary	DOID:2394	ovarian_cancer
BTO:0000975	ovary	DOID:5426	premature_ovarian_failure
BTO:0000671	kidney	DOID:10763	hypertension
BTO:0000562	heart	DOID:10763	hypertension
BTO:0000439	eye	DOID:110	lens_disease
BTO:0000723	lens	DOID:110	lens_disease
BTO:0004608	henles_loop	DOID:3996	urinary_system_cancer
BTO:0000671	kidney	DOID:3996	urinary_system_cancer
BTO:0001426	urethra	DOID:3996	urinary_system_cancer
BTO:0000924	nephron	DOID:3996	urinary_system_cancer
BTO:0001409	ureter	DOID:3996	urinary_system_cancer
BTO:0000343	renal_tubule	DOID:3996	urinary_system_cancer
BTO:0001418	urinary_bladder	DOID:3996	urinary_system_cancer
BTO:0001498	renal_proximal_tubule	DOID:3996	urinary_system_cancer
BTO:0001484	nervous_system	DOID:0050701	electroclinical_syndrome
BTO:0000227	central_nervous_system	DOID:1826	epilepsy_syndrome
BTO:0000142	brain	DOID:1826	epilepsy_syndrome
BTO:0001484	nervous_system	DOID:1826	epilepsy_syndrome
BTO:0001484	nervous_system	DOID:0060038	specific_developmental_disorder
BTO:0000227	central_nervous_system	DOID:0060038	specific_developmental_disorder
BTO:0000232	cerebellum	DOID:0060038	specific_developmental_disorder
BTO:0000142	brain	DOID:0060038	specific_developmental_disorder
BTO:0001484	nervous_system	DOID:0060037	developmental_disorder_of_mental_health
BTO:0000235	basal_ganglion	DOID:0060037	developmental_disorder_of_mental_health
BTO:0001042	amygdala	DOID:0060037	developmental_disorder_of_mental_health
BTO:0000233	cerebral_cortex	DOID:0060037	developmental_disorder_of_mental_health
BTO:0001365	thalamus	DOID:0060037	developmental_disorder_of_mental_health
BTO:0000342	diencephalon	DOID:0060037	developmental_disorder_of_mental_health
BTO:0000478	forebrain	DOID:0060037	developmental_disorder_of_mental_health
BTO:0001355	temporal_lobe	DOID:0060037	developmental_disorder_of_mental_health
BTO:0000239	telencephalon	DOID:0060037	developmental_disorder_of_mental_health
BTO:0000227	central_nervous_system	DOID:0060037	developmental_disorder_of_mental_health
BTO:0000232	cerebellum	DOID:0060037	developmental_disorder_of_mental_health
BTO:0000142	brain	DOID:0060037	developmental_disorder_of_mental_health
BTO:0001484	nervous_system	DOID:28	endocrine_system_disease
BTO:0001073	hypophysis	DOID:28	endocrine_system_disease
BTO:0001385	tongue	DOID:28	endocrine_system_disease
BTO:0001379	thyroid_gland	DOID:28	endocrine_system_disease
BTO:0000227	central_nervous_system	DOID:28	endocrine_system_disease
BTO:0000232	cerebellum	DOID:28	endocrine_system_disease
BTO:0000142	brain	DOID:28	endocrine_system_disease
BTO:0000775	lymphocyte	DOID:417	hypersensitivity_reaction_type_ii_disease
BTO:0000671	kidney	DOID:417	hypersensitivity_reaction_type_ii_disease
BTO:0000782	t_lymphocyte	DOID:417	hypersensitivity_reaction_type_ii_disease
BTO:0000140	bone	DOID:417	hypersensitivity_reaction_type_ii_disease
BTO:0001253	skin	DOID:417	hypersensitivity_reaction_type_ii_disease
BTO:0000751	leukocyte	DOID:417	hypersensitivity_reaction_type_ii_disease
BTO:0000206	cartilage	DOID:417	hypersensitivity_reaction_type_ii_disease
BTO:0000562	heart	DOID:417	hypersensitivity_reaction_type_ii_disease
BTO:0001487	adipose_tissue	DOID:417	hypersensitivity_reaction_type_ii_disease
BTO:0000089	blood	DOID:417	hypersensitivity_reaction_type_ii_disease
BTO:0000775	lymphocyte	DOID:0060056	hypersensitivity_reaction_disease
BTO:0000671	kidney	DOID:0060056	hypersensitivity_reaction_disease
BTO:0000140	bone	DOID:0060056	hypersensitivity_reaction_disease
BTO:0000782	t_lymphocyte	DOID:0060056	hypersensitivity_reaction_disease
BTO:0001253	skin	DOID:0060056	hypersensitivity_reaction_disease
BTO:0000751	leukocyte	DOID:0060056	hypersensitivity_reaction_disease
BTO:0000206	cartilage	DOID:0060056	hypersensitivity_reaction_disease
BTO:0000562	heart	DOID:0060056	hypersensitivity_reaction_disease
BTO:0000089	blood	DOID:0060056	hypersensitivity_reaction_disease
BTO:0001487	adipose_tissue	DOID:0060056	hypersensitivity_reaction_disease
BTO:0000671	kidney	DOID:896	metal_metabolism_disorder
BTO:0000511	gastrointestinal_tract	DOID:77	gastrointestinal_system_disease
BTO:0000397	tooth	DOID:77	gastrointestinal_system_disease
BTO:0000648	intestine	DOID:77	gastrointestinal_system_disease
BTO:0001102	blood_vessel	DOID:178	vascular_disease
BTO:0000671	kidney	DOID:178	vascular_disease
BTO:0000562	heart	DOID:178	vascular_disease
BTO:0000573	artery	DOID:178	vascular_disease
BTO:0000227	central_nervous_system	DOID:700	mitochondrial_metabolism_disease
BTO:0001484	nervous_system	DOID:700	mitochondrial_metabolism_disease
BTO:0000775	lymphocyte	DOID:0060083	immune_system_cancer
BTO:0000131	blood_plasma	DOID:0060083	immune_system_cancer
BTO:0000784	lymph_node	DOID:0060083	immune_system_cancer
BTO:0004122	bone_marrow_stromal_cell	DOID:0060083	immune_system_cancer
BTO:0000140	bone	DOID:0060083	immune_system_cancer
BTO:0000141	bone_marrow	DOID:0060083	immune_system_cancer
BTO:0000725	hematopoietic_stem_cell	DOID:0060083	immune_system_cancer
BTO:0000855	lymph	DOID:0060083	immune_system_cancer
BTO:0000776	b_lymphocyte	DOID:0060083	immune_system_cancer
BTO:0000751	leukocyte	DOID:0060083	immune_system_cancer
BTO:0000392	plasma_cell	DOID:0060083	immune_system_cancer
BTO:0000089	blood	DOID:0060083	immune_system_cancer
BTO:0000975	ovary	DOID:1100	ovarian_disease
BTO:0001424	uterus	DOID:229	female_reproductive_system_disease
BTO:0000975	ovary	DOID:229	female_reproductive_system_disease
BTO:0000980	oviduct	DOID:229	female_reproductive_system_disease
BTO:0001421	uterine_cervix	DOID:229	female_reproductive_system_disease
BTO:0000243	vagina	DOID:229	female_reproductive_system_disease
BTO:0001424	uterus	DOID:15	reproductive_system_disease
BTO:0000975	ovary	DOID:15	reproductive_system_disease
BTO:0000980	oviduct	DOID:15	reproductive_system_disease
BTO:0001421	uterine_cervix	DOID:15	reproductive_system_disease
BTO:0000243	vagina	DOID:15	reproductive_system_disease
BTO:0001167	renal_medulla	DOID:557	kidney_disease
BTO:0000671	kidney	DOID:557	kidney_disease
BTO:0000530	renal_glomerulus	DOID:557	kidney_disease
BTO:0000047	adrenal_gland	DOID:557	kidney_disease
BTO:0000924	nephron	DOID:557	kidney_disease
BTO:0000045	adrenal_cortex	DOID:557	kidney_disease
BTO:0002295	podocyte	DOID:557	kidney_disease
BTO:0001167	renal_medulla	DOID:18	urinary_system_disease
BTO:0000671	kidney	DOID:18	urinary_system_disease
BTO:0000047	adrenal_gland	DOID:18	urinary_system_disease
BTO:0000530	renal_glomerulus	DOID:18	urinary_system_disease
BTO:0001426	urethra	DOID:18	urinary_system_disease
BTO:0000924	nephron	DOID:18	urinary_system_disease
BTO:0001409	ureter	DOID:18	urinary_system_disease
BTO:0000045	adrenal_cortex	DOID:18	urinary_system_disease
BTO:0002295	podocyte	DOID:18	urinary_system_disease
BTO:0001418	urinary_bladder	DOID:18	urinary_system_disease
BTO:0000511	gastrointestinal_tract	DOID:219	colon_cancer
BTO:0000648	intestine	DOID:219	colon_cancer
BTO:0000269	colon	DOID:219	colon_cancer
BTO:0000706	large_intestine	DOID:219	colon_cancer
BTO:0000671	kidney	DOID:65	connective_tissue_disease
BTO:0000140	bone	DOID:65	connective_tissue_disease
BTO:0001253	skin	DOID:65	connective_tissue_disease
BTO:0000206	cartilage	DOID:65	connective_tissue_disease
BTO:0000562	heart	DOID:65	connective_tissue_disease
BTO:0000089	blood	DOID:65	connective_tissue_disease
BTO:0001487	adipose_tissue	DOID:65	connective_tissue_disease
BTO:0001424	uterus	DOID:120	female_reproductive_organ_cancer
BTO:0000975	ovary	DOID:120	female_reproductive_organ_cancer
BTO:0000980	oviduct	DOID:120	female_reproductive_organ_cancer
BTO:0001421	uterine_cervix	DOID:120	female_reproductive_organ_cancer
BTO:0000243	vagina	DOID:120	female_reproductive_organ_cancer
BTO:0001379	thyroid_gland	DOID:3963	thyroid_carcinoma
BTO:0001379	thyroid_gland	DOID:1781	thyroid_cancer
BTO:0001379	thyroid_gland	DOID:170	endocrine_gland_cancer
BTO:0001484	nervous_system	DOID:10595	charcot-marie-tooth_disease
BTO:0001028	peripheral_nervous_system	DOID:10595	charcot-marie-tooth_disease
BTO:0001129	prostate_gland	DOID:10283	prostate_cancer
BTO:0001129	prostate_gland	DOID:3856	male_reproductive_organ_cancer
BTO:0001129	prostate_gland	DOID:193	reproductive_organ_cancer
BTO:0000975	ovary	DOID:193	reproductive_organ_cancer
BTO:0000980	oviduct	DOID:193	reproductive_organ_cancer
BTO:0001421	uterine_cervix	DOID:193	reproductive_organ_cancer
BTO:0000243	vagina	DOID:193	reproductive_organ_cancer
BTO:0001424	uterus	DOID:193	reproductive_organ_cancer
BTO:0000781	intestinal_epithelium	DOID:9256	colorectal_cancer
BTO:0000511	gastrointestinal_tract	DOID:9256	colorectal_cancer
BTO:0000648	intestine	DOID:9256	colorectal_cancer
BTO:0001709	colonic_epithelium	DOID:9256	colorectal_cancer
BTO:0000269	colon	DOID:9256	colorectal_cancer
BTO:0000706	large_intestine	DOID:9256	colorectal_cancer
BTO:0000511	gastrointestinal_tract	DOID:5672	large_intestine_cancer
BTO:0000781	intestinal_epithelium	DOID:5672	large_intestine_cancer
BTO:0001158	rectum	DOID:5672	large_intestine_cancer
BTO:0000648	intestine	DOID:5672	large_intestine_cancer
BTO:0000269	colon	DOID:5672	large_intestine_cancer
BTO:0001709	colonic_epithelium	DOID:5672	large_intestine_cancer
BTO:0000706	large_intestine	DOID:5672	large_intestine_cancer
BTO:0000781	intestinal_epithelium	DOID:10155	intestinal_cancer
BTO:0000511	gastrointestinal_tract	DOID:10155	intestinal_cancer
BTO:0001158	rectum	DOID:10155	intestinal_cancer
BTO:0000648	intestine	DOID:10155	intestinal_cancer
BTO:0001709	colonic_epithelium	DOID:10155	intestinal_cancer
BTO:0000269	colon	DOID:10155	intestinal_cancer
BTO:0000706	large_intestine	DOID:10155	intestinal_cancer
BTO:0000784	lymph_node	DOID:3119	gastrointestinal_system_cancer
BTO:0000781	intestinal_epithelium	DOID:3119	gastrointestinal_system_cancer
BTO:0000511	gastrointestinal_tract	DOID:3119	gastrointestinal_system_cancer
BTO:0001307	stomach	DOID:3119	gastrointestinal_system_cancer
BTO:0000648	intestine	DOID:3119	gastrointestinal_system_cancer
BTO:0001709	colonic_epithelium	DOID:3119	gastrointestinal_system_cancer
BTO:0000706	large_intestine	DOID:3119	gastrointestinal_system_cancer
BTO:0001308	gastric_mucosa	DOID:3119	gastrointestinal_system_cancer
BTO:0000759	liver	DOID:3119	gastrointestinal_system_cancer
BTO:0001158	rectum	DOID:3119	gastrointestinal_system_cancer
BTO:0000122	bile_duct	DOID:3119	gastrointestinal_system_cancer
BTO:0000269	colon	DOID:3119	gastrointestinal_system_cancer
BTO:0000817	mammary_gland	DOID:1612	breast_cancer
BTO:0000817	mammary_gland	DOID:5093	thoracic_cancer
BTO:0001388	trachea	DOID:5093	thoracic_cancer
BTO:0000763	lung	DOID:5093	thoracic_cancer
